model,locale,name,script,script_type,old_score,new_score,norm_score,comparability,delta
mistralai/Mistral-Nemo-Base-2407,trw,Torwali,Arab,abjad,0.8896,0.9104,,direct,0.02080000000000004
mistralai/Mistral-Nemo-Base-2407,ts,Tsonga,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Nemo-Base-2407,tt,Tatar,Cyrl,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Nemo-Base-2407,twq,Tasawaq,Latn,alphabet,0.9375,0.95,,direct,0.012499999999999956
mistralai/Mistral-Nemo-Base-2407,tyv,Tuvinian,Cyrl,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Nemo-Base-2407,tzm,Central Atlas Tamazight,Latn,alphabet,0.7419,0.7935,,direct,0.05159999999999998
mistralai/Mistral-Nemo-Base-2407,ug,Uyghur,Arab,abjad,0.8235,0.8588,,direct,0.0353
mistralai/Mistral-Nemo-Base-2407,uk,Ukrainian,Cyrl,alphabet,0.9706,0.9765,,direct,0.005900000000000016
mistralai/Mistral-Nemo-Base-2407,ur,Urdu,Arab,abjad,1.0,1.0,,direct,0.0
mistralai/Mistral-Nemo-Base-2407,uz,Uzbek,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Nemo-Base-2407,vai,Vai,Vaii,syllabary,0.0,0.2,,within_script_only,0.2
mistralai/Mistral-Nemo-Base-2407,ve,Venda,Latn,alphabet,0.8214,0.8571,,direct,0.035699999999999954
mistralai/Mistral-Nemo-Base-2407,vec,Venetian,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Nemo-Base-2407,vi,Vietnamese,Latn,alphabet,0.9888,0.991,,direct,0.0021999999999999797
mistralai/Mistral-Nemo-Base-2407,vmw,Makhuwa,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Nemo-Base-2407,vo,Volapük,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Nemo-Base-2407,vun,Vunjo,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Nemo-Base-2407,wa,Walloon,Latn,alphabet,0.9767,0.9814,,direct,0.0047000000000000375
mistralai/Mistral-Nemo-Base-2407,wae,Walser,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Nemo-Base-2407,wal,Wolaytta,Ethi,syllabary,0.0,0.2,,within_script_only,0.2
mistralai/Mistral-Nemo-Base-2407,wbp,Warlpiri,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Nemo-Base-2407,wo,Wolof,Latn,alphabet,0.9655,0.9724,,direct,0.006900000000000017
mistralai/Mistral-Nemo-Base-2407,xh,Xhosa,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Nemo-Base-2407,xnr,Kangri,Deva,abugida,0.9364,0.9455,,direct,0.009099999999999997
mistralai/Mistral-Nemo-Base-2407,xog,Soga,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Nemo-Base-2407,yav,Yangben,Latn,alphabet,0.8298,0.8638,,direct,0.03400000000000003
mistralai/Mistral-Nemo-Base-2407,yi,Yiddish,Hebr,abjad,0.8824,0.9059,,direct,0.023500000000000076
mistralai/Mistral-Nemo-Base-2407,yo,Yoruba,Latn,alphabet,0.85,0.88,,direct,0.030000000000000027
mistralai/Mistral-Nemo-Base-2407,yrl,Nheengatu,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Nemo-Base-2407,yue,Cantonese,Hant,logographic,0.4615,0.569,,within_script_only,0.10749999999999993
mistralai/Mistral-Nemo-Base-2407,za,Zhuang,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Nemo-Base-2407,zgh,Standard Moroccan Tamazight,Tfng,alphabet,0.0,0.2,,direct,0.2
mistralai/Mistral-Nemo-Base-2407,zh,Chinese,Hans,logographic,0.5486,0.6388,,within_script_only,0.09020000000000006
mistralai/Mistral-Nemo-Base-2407,zu,Zulu,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,aa,Afar,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ab,Abkhazian,Cyrl,alphabet,0.725,0.78,,direct,0.05500000000000005
mistralai/Mistral-Small-3.1-24B-Instruct-2503,af,Afrikaans,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,agq,Aghem,Latn,alphabet,0.7308,0.7846,,direct,0.05379999999999996
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ak,Akan,Latn,alphabet,0.9091,0.9273,,direct,0.018199999999999994
mistralai/Mistral-Small-3.1-24B-Instruct-2503,am,Amharic,Ethi,syllabary,0.0,0.2,,within_script_only,0.2
mistralai/Mistral-Small-3.1-24B-Instruct-2503,an,Aragonese,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ann,Obolo,Latn,alphabet,0.9231,0.9385,,direct,0.01539999999999997
mistralai/Mistral-Small-3.1-24B-Instruct-2503,apc,apc,Arab,abjad,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ar,Arabic,Arab,abjad,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,arn,Mapuche,Latn,alphabet,0.88,0.904,,direct,0.02400000000000002
mistralai/Mistral-Small-3.1-24B-Instruct-2503,as,Assamese,Beng,abugida,0.8542,0.8814,,direct,0.027200000000000002
mistralai/Mistral-Small-3.1-24B-Instruct-2503,asa,Asu,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ast,Asturian,Latn,alphabet,0.9375,0.95,,direct,0.012499999999999956
mistralai/Mistral-Small-3.1-24B-Instruct-2503,az,Azerbaijani,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ba,Bashkir,Cyrl,alphabet,0.9286,0.9429,,direct,0.01429999999999998
mistralai/Mistral-Small-3.1-24B-Instruct-2503,bal,Baluchi,Arab,abjad,0.9394,0.9515,,direct,0.0121
mistralai/Mistral-Small-3.1-24B-Instruct-2503,bas,Basaa,Latn,alphabet,0.7419,0.7935,,direct,0.05159999999999998
mistralai/Mistral-Small-3.1-24B-Instruct-2503,be,Belarusian,Cyrl,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,bem,Bemba,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,bew,Betawi,Latn,alphabet,0.9655,0.9724,,direct,0.006900000000000017
mistralai/Mistral-Small-3.1-24B-Instruct-2503,bez,Bena,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,bg,Bulgarian,Cyrl,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,bgc,Haryanvi,Deva,abugida,0.9672,0.9707,,direct,0.0035000000000000586
mistralai/Mistral-Small-3.1-24B-Instruct-2503,bgn,Western Balochi,Arab,abjad,0.9459,0.9568,,direct,0.01090000000000002
mistralai/Mistral-Small-3.1-24B-Instruct-2503,bho,Bhojpuri,Deva,abugida,0.9938,0.9938,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,blo,Anii,Latn,alphabet,0.7551,0.8041,,direct,0.049000000000000044
mistralai/Mistral-Small-3.1-24B-Instruct-2503,blt,Tai Dam,Tavt,abugida,0.0,0.2,,direct,0.2
mistralai/Mistral-Small-3.1-24B-Instruct-2503,bm,Bambara,Latn,alphabet,0.8519,0.8815,,direct,0.02959999999999996
mistralai/Mistral-Small-3.1-24B-Instruct-2503,bn,Bangla,Beng,abugida,0.7706,0.8147,,direct,0.04410000000000003
mistralai/Mistral-Small-3.1-24B-Instruct-2503,bo,Tibetan,Tibt,abugida,0.0,0.2,,direct,0.2
mistralai/Mistral-Small-3.1-24B-Instruct-2503,br,Breton,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,brx,Bodo,Deva,abugida,0.9639,0.9672,,direct,0.0032999999999999696
mistralai/Mistral-Small-3.1-24B-Instruct-2503,bs,Bosnian,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,bss,Akoose,Latn,alphabet,0.7692,0.8154,,direct,0.04620000000000002
mistralai/Mistral-Small-3.1-24B-Instruct-2503,byn,Blin,Ethi,syllabary,0.0,0.2,,within_script_only,0.2
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ca,Catalan,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,cad,Caddo,Latn,alphabet,0.9667,0.9733,,direct,0.00660000000000005
mistralai/Mistral-Small-3.1-24B-Instruct-2503,cch,Atsam,Latn,alphabet,0.8929,0.9143,,direct,0.021399999999999975
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ccp,Chakma,Cakm,abugida,0.0,0.2,,direct,0.2
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ce,Chechen,Cyrl,alphabet,0.9706,0.9765,,direct,0.005900000000000016
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ceb,Cebuano,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,cgg,Chiga,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,cho,Choctaw,Latn,alphabet,0.9048,0.9238,,direct,0.018999999999999906
mistralai/Mistral-Small-3.1-24B-Instruct-2503,chr,Cherokee,Cher,syllabary,0.0,0.2,,within_script_only,0.2
mistralai/Mistral-Small-3.1-24B-Instruct-2503,cic,Chickasaw,Latn,alphabet,0.9474,0.9579,,direct,0.010499999999999954
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ckb,Central Kurdish,Arab,abjad,0.8485,0.8788,,direct,0.030299999999999994
mistralai/Mistral-Small-3.1-24B-Instruct-2503,co,Corsican,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,cop,Coptic,Copt,alphabet,0.0,0.2,,direct,0.2
mistralai/Mistral-Small-3.1-24B-Instruct-2503,cs,Czech,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,csw,Swampy Cree,Cans,syllabary,0.0,0.2,,within_script_only,0.2
mistralai/Mistral-Small-3.1-24B-Instruct-2503,cu,Church Slavic,Cyrl,alphabet,0.4583,0.5667,,direct,0.1084
mistralai/Mistral-Small-3.1-24B-Instruct-2503,cv,Chuvash,Cyrl,alphabet,0.8919,0.9135,,direct,0.021599999999999953
mistralai/Mistral-Small-3.1-24B-Instruct-2503,cy,Welsh,Latn,alphabet,0.8776,0.902,,direct,0.024399999999999977
mistralai/Mistral-Small-3.1-24B-Instruct-2503,da,Danish,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,dav,Taita,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,de,German,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,dje,Zarma,Latn,alphabet,0.9375,0.95,,direct,0.012499999999999956
mistralai/Mistral-Small-3.1-24B-Instruct-2503,doi,Dogri,Deva,abugida,0.83,0.8614,,direct,0.031400000000000095
mistralai/Mistral-Small-3.1-24B-Instruct-2503,dsb,Lower Sorbian,Latn,alphabet,0.973,0.9784,,direct,0.005400000000000071
mistralai/Mistral-Small-3.1-24B-Instruct-2503,dua,Duala,Latn,alphabet,0.8182,0.8545,,direct,0.0363
mistralai/Mistral-Small-3.1-24B-Instruct-2503,dv,Divehi,Thaa,abjad,0.0,0.2,,direct,0.2
mistralai/Mistral-Small-3.1-24B-Instruct-2503,dyo,Jola-Fonyi,Latn,alphabet,0.9688,0.975,,direct,0.006199999999999983
mistralai/Mistral-Small-3.1-24B-Instruct-2503,dz,Dzongkha,Tibt,abugida,0.0,0.2,,direct,0.2
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ebu,Embu,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ee,Ewe,Latn,alphabet,0.7917,0.8333,,direct,0.04160000000000008
mistralai/Mistral-Small-3.1-24B-Instruct-2503,el,Greek,Grek,alphabet,0.9444,0.9556,,direct,0.011199999999999988
mistralai/Mistral-Small-3.1-24B-Instruct-2503,en,English,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,eo,Esperanto,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,es,Spanish,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,et,Estonian,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,eu,Basque,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ewo,Ewondo,Latn,alphabet,0.7692,0.8154,,direct,0.04620000000000002
mistralai/Mistral-Small-3.1-24B-Instruct-2503,fa,Persian,Arab,abjad,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ff,Fula,Latn,alphabet,0.8519,0.8815,,direct,0.02959999999999996
mistralai/Mistral-Small-3.1-24B-Instruct-2503,fi,Finnish,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,fil,Filipino,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,fo,Faroese,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,fr,French,Latn,alphabet,0.9762,0.981,,direct,0.0048000000000000265
mistralai/Mistral-Small-3.1-24B-Instruct-2503,frr,Northern Frisian,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,fur,Friulian,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,fy,Western Frisian,Latn,alphabet,0.9762,0.981,,direct,0.0048000000000000265
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ga,Irish,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,gaa,Ga,Latn,alphabet,0.8846,0.9077,,direct,0.0230999999999999
mistralai/Mistral-Small-3.1-24B-Instruct-2503,gd,Scottish Gaelic,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,gez,Geez,Ethi,syllabary,0.0,0.2,,within_script_only,0.2
mistralai/Mistral-Small-3.1-24B-Instruct-2503,gl,Galician,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,gn,Guarani,Latn,alphabet,0.9667,0.9733,,direct,0.00660000000000005
mistralai/Mistral-Small-3.1-24B-Instruct-2503,gsw,Swiss German,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,gu,Gujarati,Gujr,abugida,0.6515,0.7132,,direct,0.06169999999999998
mistralai/Mistral-Small-3.1-24B-Instruct-2503,guz,Gusii,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,gv,Manx,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ha,Hausa,Latn,alphabet,0.8519,0.8815,,direct,0.02959999999999996
mistralai/Mistral-Small-3.1-24B-Instruct-2503,haw,Hawaiian,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,he,Hebrew,Hebr,abjad,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,hi,Hindi,Deva,abugida,0.9075,0.9224,,direct,0.014900000000000024
mistralai/Mistral-Small-3.1-24B-Instruct-2503,hnj,Hmong Njua,Hmnp,alphabet,0.0,0.2,,direct,0.2
mistralai/Mistral-Small-3.1-24B-Instruct-2503,hr,Croatian,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,hsb,Upper Sorbian,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ht,Haitian Creole,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,hu,Hungarian,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,hy,Armenian,Armn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ia,Interlingua,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,id,Indonesian,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ie,Interlingue,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ig,Igbo,Latn,alphabet,0.9643,0.9714,,direct,0.007099999999999995
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ii,Sichuan Yi,Yiii,syllabary,0.0,0.2,,within_script_only,0.2
mistralai/Mistral-Small-3.1-24B-Instruct-2503,io,Ido,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,is,Icelandic,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,it,Italian,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,iu,Inuktitut,Cans,syllabary,0.0,0.2,,within_script_only,0.2
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ja,Japanese,Jpan,mixed_logographic,0.5279,0.6221,,within_script_only,0.09419999999999995
mistralai/Mistral-Small-3.1-24B-Instruct-2503,jbo,Lojban,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,jgo,Ngomba,Latn,alphabet,0.6444,0.7156,,direct,0.07120000000000004
mistralai/Mistral-Small-3.1-24B-Instruct-2503,jmc,Machame,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,jv,Javanese,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ka,Georgian,Geor,alphabet,0.9606,0.9667,,direct,0.006099999999999994
mistralai/Mistral-Small-3.1-24B-Instruct-2503,kaa,Kara-Kalpak,Cyrl,alphabet,0.9756,0.9805,,direct,0.0049000000000000155
mistralai/Mistral-Small-3.1-24B-Instruct-2503,kab,Kabyle,Latn,alphabet,0.7353,0.7882,,direct,0.05290000000000006
mistralai/Mistral-Small-3.1-24B-Instruct-2503,kaj,Jju,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,kam,Kamba,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,kcg,Tyap,Latn,alphabet,0.96,0.968,,direct,0.008000000000000007
mistralai/Mistral-Small-3.1-24B-Instruct-2503,kde,Makonde,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,kea,Kabuverdianu,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ken,Kenyang,Latn,alphabet,0.7317,0.7854,,direct,0.05369999999999997
mistralai/Mistral-Small-3.1-24B-Instruct-2503,kgp,Kaingang,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,khq,Koyra Chiini,Latn,alphabet,0.9375,0.95,,direct,0.012499999999999956
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ki,Kikuyu,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,kk,Kazakh,Cyrl,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,kkj,Kako,Latn,alphabet,0.8085,0.8468,,direct,0.0383
mistralai/Mistral-Small-3.1-24B-Instruct-2503,kl,Kalaallisut,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,kln,Kalenjin,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,km,Khmer,Khmr,abugida,0.0,0.2,,direct,0.2
mistralai/Mistral-Small-3.1-24B-Instruct-2503,kn,Kannada,Knda,abugida,0.7028,0.7563,,direct,0.05349999999999999
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ko,Korean,Kore,featural_syllabary,0.0714,0.256,0.2,within_script_only,0.1846
mistralai/Mistral-Small-3.1-24B-Instruct-2503,kok,Konkani,Deva,abugida,0.9195,0.9325,,direct,0.013000000000000012
mistralai/Mistral-Small-3.1-24B-Instruct-2503,kpe,Kpelle,Latn,alphabet,0.7931,0.8345,,direct,0.04139999999999999
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ks,Kashmiri,Arab,abjad,0.913,0.9304,,direct,0.01739999999999997
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ksb,Shambala,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ksf,Bafia,Latn,alphabet,0.8529,0.8824,,direct,0.02949999999999997
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ksh,Colognian,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ku,Kurdish,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,kw,Cornish,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,kxv,Kuvi,Latn,alphabet,0.8182,0.8545,,direct,0.0363
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ky,Kyrgyz,Cyrl,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,la,Latin,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,lag,Langi,Latn,alphabet,0.9394,0.9515,,direct,0.0121
mistralai/Mistral-Small-3.1-24B-Instruct-2503,lb,Luxembourgish,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,lg,Ganda,Latn,alphabet,0.9583,0.9667,,direct,0.008399999999999963
mistralai/Mistral-Small-3.1-24B-Instruct-2503,lij,Ligurian,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,lkt,Lakota,Latn,alphabet,0.9,0.92,,direct,0.020000000000000018
mistralai/Mistral-Small-3.1-24B-Instruct-2503,lld,lld,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,lmo,Lombard,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ln,Lingala,Latn,alphabet,0.8049,0.8439,,direct,0.039000000000000035
mistralai/Mistral-Small-3.1-24B-Instruct-2503,lo,Lao,Laoo,abugida,0.0,0.2,,direct,0.2
mistralai/Mistral-Small-3.1-24B-Instruct-2503,lrc,Northern Luri,Arab,abjad,0.8605,0.8884,,direct,0.027899999999999925
mistralai/Mistral-Small-3.1-24B-Instruct-2503,lt,Lithuanian,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ltg,Latgalian,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,lu,Luba-Katanga,Latn,alphabet,0.8947,0.9158,,direct,0.021099999999999897
mistralai/Mistral-Small-3.1-24B-Instruct-2503,luo,Luo,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,luy,Luyia,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,lv,Latvian,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,mai,Maithili,Deva,abugida,0.9933,0.9933,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,mas,Masai,Latn,alphabet,0.8723,0.8979,,direct,0.025600000000000067
mistralai/Mistral-Small-3.1-24B-Instruct-2503,mdf,Moksha,Cyrl,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,mer,Meru,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,mfe,Morisyen,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,mg,Malagasy,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,mgh,Makhuwa-Meetto,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,mgo,Metaʼ,Latn,alphabet,0.9062,0.925,,direct,0.01880000000000004
mistralai/Mistral-Small-3.1-24B-Instruct-2503,mhn,mhn,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,mi,Māori,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,mic,Mi'kmaw,Latn,alphabet,0.9545,0.9636,,direct,0.009099999999999997
mistralai/Mistral-Small-3.1-24B-Instruct-2503,mk,Macedonian,Cyrl,alphabet,0.9677,0.9742,,direct,0.00649999999999995
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ml,Malayalam,Mlym,abugida,0.7647,0.8,,direct,0.0353
mistralai/Mistral-Small-3.1-24B-Instruct-2503,mn,Mongolian,Cyrl,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,mni,Manipuri,Beng,abugida,0.8712,0.8949,,direct,0.023700000000000054
mistralai/Mistral-Small-3.1-24B-Instruct-2503,moh,Mohawk,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,mr,Marathi,Deva,abugida,0.9187,0.9312,,direct,0.012500000000000067
mistralai/Mistral-Small-3.1-24B-Instruct-2503,ms,Malay,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,mt,Maltese,Latn,alphabet,0.9091,0.9273,,direct,0.018199999999999994
mistralai/Mistral-Small-3.1-24B-Instruct-2503,mua,Mundang,Latn,alphabet,0.8485,0.8788,,direct,0.030299999999999994
mistralai/Mistral-Small-3.1-24B-Instruct-2503,mus,Muscogee,Latn,alphabet,1.0,1.0,,direct,0.0
mistralai/Mistral-Small-3.1-24B-Instruct-2503,my,Burmese,Mymr,abugida,0.69,0.75,,direct,0.06000000000000005
mistralai/Mistral-Small-3.1-24B-Instruct-2503,myv,Erzya,Cyrl,alphabet,1.0,1.0,,direct,0.0
